Market,Customer,Business Segment,Category,Model,Color,SalesDate,SalesPeriod,ListPrice,UnitPrice,OrderQty,Sales Amount
Northwest,Racing Bike Outlet,Components,Road Frames,ML Road Frame-W,Yellow,05/06/10,05/01/10,$595,$357,1,$357
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-250,Black,05/08/10,05/01/10,"$2,443","$1,466",2,"$2,932"
Northeast,Lease-a-Bike Shop,Components,Road Frames,ML Road Frame-W,Yellow,05/21/10,05/01/10,$595,$357,3,"$1,071"
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-350-W,Yellow,05/15/10,05/01/10,"$1,701","$1,021",10,"$10,206"
Northeast,Lease-a-Bike Shop,Components,Pedals,LL Road Pedal,Silver/Black,05/12/10,05/01/10,$40,$24,1,$24
Northeast,Lease-a-Bike Shop,Components,Road Frames,HL Road Frame,Red,05/01/10,05/01/10,"$1,432",$859,3,"$2,577"
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-250,Black,05/07/10,05/01/10,"$2,443","$1,466",1,"$1,466"
Northeast,Lease-a-Bike Shop,Components,Pedals,HL Road Pedal,Silver/Black,05/16/10,05/01/10,$81,$49,2,$97
Northeast,Lease-a-Bike Shop,Clothing,Socks,Racing Socks,White,05/12/10,05/01/10,$9,$5,4,$22
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,05/29/10,05/01/10,"$1,120",$672,1,$672
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-750,Black,05/14/10,05/01/10,$540,$324,2,$648
Northeast,Lease-a-Bike Shop,Components,Road Frames,LL Road Frame,Black,05/31/10,05/01/10,$337,$202,3,$607
Northeast,Lease-a-Bike Shop,Components,Road Frames,LL Road Frame,Black,05/08/10,05/01/10,$337,$202,2,$405
Northeast,Lease-a-Bike Shop,Components,Road Frames,HL Road Frame,Black,05/16/10,05/01/10,"$1,432",$859,1,$859
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-350-W,Yellow,05/08/10,05/01/10,"$1,701","$1,021",7,"$7,144"
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-250,Black,05/02/10,05/01/10,"$2,443","$1,466",1,"$1,466"
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,05/26/10,05/01/10,"$1,120",$672,1,$672
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-550-W,Yellow,05/19/10,05/01/10,"$1,120",$672,2,"$1,345"
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-750,Black,05/02/10,05/01/10,$540,$324,3,$972
Northeast,Lease-a-Bike Shop,Components,Pedals,ML Road Pedal,Silver/Black,05/23/10,05/01/10,$62,$37,3,$112
Northeast,Lease-a-Bike Shop,Bikes,Road Bikes,Road-750,Black,05/28/10,05/01/10,$540,$324,1,$324
Northeast,Lease-a-Bike Shop,Components,Road Frames,ML Road Frame-W,Yellow,05/13/10,05/01/10,$595,$357,3,"$1,071"
Northeast,Lease-a-Bike Shop,Components,Road Frames,ML Road Frame-W,Yellow,05/31/10,05/01/10,$595,$357,1,$357
Northwest,Stock Parts and Supplies,Components,Touring Frames,LL Touring Frame,Yellow,05/06/10,05/01/10,$333,$200,2,$400
Northwest,Stock Parts and Supplies,Components,Handlebars,HL Touring Handlebars,,05/05/10,05/01/10,$92,$55,1,$55
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-1000,Yellow,05/07/10,05/01/10,"$2,384","$1,430",9,"$12,874"
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-1000,Blue,05/14/10,05/01/10,"$2,384","$1,430",4,"$5,722"
Northwest,Stock Parts and Supplies,Components,Touring Frames,LL Touring Frame,Blue,05/12/10,05/01/10,$333,$200,3,$600
Northwest,Stock Parts and Supplies,Components,Touring Frames,HL Touring Frame,Blue,05/23/10,05/01/10,"$1,004",$602,1,$602
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-2000,Blue,05/12/10,05/01/10,"$1,215",$729,7,"$5,102"
Northwest,Stock Parts and Supplies,Components,Touring Frames,LL Touring Frame,Blue,05/30/10,05/01/10,$333,$200,3,$600
Northwest,Stock Parts and Supplies,Components,Touring Frames,LL Touring Frame,Yellow,05/18/10,05/01/10,$333,$200,1,$200
Northwest,Stock Parts and Supplies,Components,Touring Frames,HL Touring Frame,Blue,05/05/10,05/01/10,"$1,004",$602,1,$602
Northwest,Stock Parts and Supplies,Components,Touring Frames,HL Touring Frame,Yellow,05/06/10,05/01/10,"$1,004",$602,1,$602
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-1000,Yellow,05/14/10,05/01/10,"$2,384","$1,430",1,"$1,430"
Northwest,Stock Parts and Supplies,Components,Touring Frames,HL Touring Frame,Yellow,05/16/10,05/01/10,"$1,004",$602,3,"$1,807"
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-3000,Blue,05/11/10,05/01/10,$742,$445,2,$891
Northwest,Stock Parts and Supplies,Components,Touring Frames,HL Touring Frame,Blue,05/18/10,05/01/10,"$1,004",$602,2,"$1,205"
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-2000,Blue,05/14/10,05/01/10,"$1,215",$729,2,"$1,458"
Northwest,Stock Parts and Supplies,Components,Touring Frames,LL Touring Frame,Yellow,05/13/10,05/01/10,$333,$200,3,$600
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-3000,Yellow,05/06/10,05/01/10,$742,$445,1,$445
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-3000,Yellow,05/10/10,05/01/10,$742,$445,6,"$2,672"
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-2000,Blue,05/25/10,05/01/10,"$1,215",$729,2,"$1,458"
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-1000,Yellow,05/31/10,05/01/10,"$2,384","$1,430",8,"$11,444"
Northwest,Stock Parts and Supplies,Bikes,Touring Bikes,Touring-3000,Blue,05/06/10,05/01/10,$742,$445,1,$445
Northwest,Brakes and Gears,Components,Handlebars,HL Mountain Handlebars,,05/09/10,05/01/10,$120,$72,2,$144
Northwest,Brakes and Gears,Clothing,Shorts,Women's Mountain Shorts,Black,05/06/10,05/01/10,$70,$42,1,$42
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Black,05/22/10,05/01/10,$540,$324,6,"$1,944"
Northwest,Brakes and Gears,Components,Mountain Frames,LL Mountain Frame,Silver,05/29/10,05/01/10,$264,$158,1,$158
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-400-W,Silver,05/20/10,05/01/10,$769,$462,10,"$4,617"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-400-W,Silver,05/03/10,05/01/10,$769,$462,7,"$3,232"
Northwest,Brakes and Gears,Clothing,Shorts,Women's Mountain Shorts,Black,05/30/10,05/01/10,$70,$42,6,$252
Northwest,Brakes and Gears,Clothing,Shorts,Women's Mountain Shorts,Black,05/11/10,05/01/10,$70,$38,20,$770
Northwest,Brakes and Gears,Components,Mountain Frames,LL Mountain Frame,Black,05/20/10,05/01/10,$250,$150,1,$150
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Black,05/03/10,05/01/10,$540,$324,3,$972
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Black,05/31/10,05/01/10,$540,$324,6,"$1,944"
Northwest,Brakes and Gears,Components,Mountain Frames,ML Mountain Frame-W,Silver,05/29/10,05/01/10,$364,$218,8,"$1,748"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Silver,05/18/10,05/01/10,$565,$113,10,"$1,130"
Northwest,Brakes and Gears,Accessories,Helmets,Sport-100,Red,05/27/10,05/01/10,$35,$21,1,$21
Northwest,Brakes and Gears,Components,Mountain Frames,ML Mountain Frame-W,Silver,05/06/10,05/01/10,$364,$218,3,$655
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Black,05/17/10,05/01/10,$540,$324,6,"$1,944"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-400-W,Silver,05/24/10,05/01/10,$769,$462,5,"$2,308"
Northwest,Brakes and Gears,Components,Saddles,LL Mountain Seat/Saddle 2,,05/21/10,05/01/10,$27,$16,2,$33
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-400-W,Silver,05/30/10,05/01/10,$769,$462,4,"$1,847"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Silver,05/19/10,05/01/10,$565,$113,2,$226
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-200,Silver,05/25/10,05/01/10,"$2,320","$1,392",5,"$6,960"
Northwest,Brakes and Gears,Components,Mountain Frames,ML Mountain Frame-W,Silver,05/01/10,05/01/10,$364,$218,2,$437
Northwest,Brakes and Gears,Components,Mountain Frames,HL Mountain Frame,Black,05/16/10,05/01/10,"$1,350",$810,4,"$3,239"
Northwest,Brakes and Gears,Components,Mountain Frames,LL Mountain Frame,Silver,05/05/10,05/01/10,$264,$158,3,$475
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-200,Silver,05/02/10,05/01/10,"$2,320","$1,392",9,"$12,528"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Black,05/16/10,05/01/10,$540,$324,5,"$1,620"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Silver,05/29/10,05/01/10,$565,$113,10,"$1,130"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-200,Black,05/11/10,05/01/10,"$2,295","$1,377",8,"$11,016"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Silver,05/09/10,05/01/10,$565,$113,10,"$1,130"
Northwest,Brakes and Gears,Components,Mountain Frames,LL Mountain Frame,Silver,05/16/10,05/01/10,$264,$158,2,$317
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-200,Black,05/02/10,05/01/10,"$2,295","$1,377",9,"$12,393"
Northwest,Brakes and Gears,Components,Mountain Frames,HL Mountain Frame,Silver,05/14/10,05/01/10,"$1,365",$819,4,"$3,275"
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-200,Silver,05/09/10,05/01/10,"$2,320","$1,346",11,"$14,802"
Northwest,Brakes and Gears,Components,Handlebars,LL Mountain Handlebars,,05/03/10,05/01/10,$45,$27,5,$134
Northwest,Brakes and Gears,Components,Handlebars,ML Mountain Handlebars,,05/02/10,05/01/10,$62,$37,3,$111
Northwest,Brakes and Gears,Components,Saddles,HL Mountain Seat/Saddle 2,,05/11/10,05/01/10,$53,$32,3,$95
Northwest,Brakes and Gears,Components,Mountain Frames,LL Mountain Frame,Black,05/31/10,05/01/10,$250,$150,3,$450
Northwest,Brakes and Gears,Bikes,Mountain Bikes,Mountain-500,Silver,05/05/10,05/01/10,$565,$113,7,$791
Southeast,Underglaze and Finish Company,Clothing,Vests,Classic Vest,Blue,05/09/10,05/01/10,$64,$38,10,$381
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-250,Black,05/22/10,05/01/10,"$2,443","$1,466",2,"$2,932"
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-750,Black,05/15/10,05/01/10,$540,$324,2,$648
Southeast,Underglaze and Finish Company,Clothing,Gloves,Half-Finger Gloves,Black,05/10/10,05/01/10,$24,$15,6,$88
Southeast,Underglaze and Finish Company,Accessories,Bike Racks,Hitch Rack - 4-Bike,,05/12/10,05/01/10,$120,$72,1,$72
Southeast,Underglaze and Finish Company,Accessories,Helmets,Sport-100,Black,05/10/10,05/01/10,$35,$21,9,$189
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-250,Red,05/08/10,05/01/10,"$2,443","$1,466",1,"$1,466"
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-250,Black,05/05/10,05/01/10,"$2,443","$1,466",1,"$1,466"
Southeast,Underglaze and Finish Company,Components,Pedals,LL Road Pedal,Silver/Black,05/14/10,05/01/10,$40,$24,2,$49
Southeast,Underglaze and Finish Company,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,05/11/10,05/01/10,$50,$30,4,$120
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-350-W,Yellow,05/09/10,05/01/10,"$1,701","$1,021",1,"$1,021"
Southeast,Underglaze and Finish Company,Accessories,Helmets,Sport-100,Red,05/17/10,05/01/10,$35,$21,4,$84
Southeast,Underglaze and Finish Company,Accessories,Hydration Packs,Hydration Pack,Silver,05/05/10,05/01/10,$55,$33,2,$66
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-550-W,Yellow,05/23/10,05/01/10,"$1,120",$672,1,$672
Southeast,Underglaze and Finish Company,Components,Handlebars,HL Road Handlebars,,05/02/10,05/01/10,$120,$72,1,$72
Southeast,Underglaze and Finish Company,Accessories,Helmets,Sport-100,Blue,05/30/10,05/01/10,$35,$21,7,$147
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-750,Black,05/29/10,05/01/10,$540,$324,5,"$1,620"
Southeast,Underglaze and Finish Company,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,05/13/10,05/01/10,$50,$30,10,$300
Southeast,Underglaze and Finish Company,Clothing,Socks,Racing Socks,White,05/31/10,05/01/10,$9,$5,6,$32
Southeast,Underglaze and Finish Company,Components,Road Frames,ML Road Frame-W,Yellow,05/27/10,05/01/10,$595,$357,3,"$1,071"
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-350-W,Yellow,05/17/10,05/01/10,"$1,701","$1,021",1,"$1,021"
Southeast,Underglaze and Finish Company,Clothing,Socks,Racing Socks,White,05/30/10,05/01/10,$9,$5,2,$11
Southeast,Underglaze and Finish Company,Accessories,Bottles and Cages,Water Bottle,,05/15/10,05/01/10,$5,$3,4,$12
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-350-W,Yellow,05/28/10,05/01/10,"$1,701","$1,021",1,"$1,021"
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-750,Black,05/23/10,05/01/10,$540,$324,1,$324
Southeast,Underglaze and Finish Company,Accessories,Cleaners,Bike Wash,,05/24/10,05/01/10,$8,$5,3,$14
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-550-W,Yellow,05/02/10,05/01/10,"$1,120",$672,3,"$2,017"
Southeast,Underglaze and Finish Company,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,05/28/10,05/01/10,$54,$32,3,$97
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-550-W,Yellow,05/28/10,05/01/10,"$1,120",$672,1,$672
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-250,Black,05/02/10,05/01/10,"$2,443","$1,466",2,"$2,932"
Southeast,Underglaze and Finish Company,Components,Road Frames,ML Road Frame-W,Yellow,05/10/10,05/01/10,$595,$357,1,$357
Southeast,Underglaze and Finish Company,Clothing,Caps,Cycling Cap,Multi,05/25/10,05/01/10,$9,$5,5,$27
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-750,Black,05/07/10,05/01/10,$540,$324,4,"$1,296"
Southeast,Underglaze and Finish Company,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,05/21/10,05/01/10,$54,$32,4,$130
Southeast,Underglaze and Finish Company,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,05/09/10,05/01/10,$54,$32,2,$65
Southeast,Underglaze and Finish Company,Clothing,Vests,Classic Vest,Blue,05/28/10,05/01/10,$64,$38,4,$152
Southeast,Underglaze and Finish Company,Components,Pedals,HL Road Pedal,Silver/Black,05/20/10,05/01/10,$81,$49,3,$146
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-550-W,Yellow,05/17/10,05/01/10,"$1,120",$672,2,"$1,345"
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-550-W,Yellow,05/08/10,05/01/10,"$1,120",$672,1,$672
Southeast,Underglaze and Finish Company,Components,Road Frames,LL Road Frame,Black,05/13/10,05/01/10,$337,$202,1,$202
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-350-W,Yellow,05/05/10,05/01/10,"$1,701","$1,021",3,"$3,062"
Southeast,Underglaze and Finish Company,Bikes,Road Bikes,Road-250,Black,05/28/10,05/01/10,"$2,443","$1,466",2,"$2,932"
Southwest,Advanced Bike Components,Accessories,Tires and Tubes,Patch kit,,06/20/10,06/01/10,$2,$1,8,$11
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-550-W,Yellow,06/06/10,06/01/10,"$1,120",$672,1,$672
Southwest,Advanced Bike Components,Components,Road Frames,LL Road Frame,Black,06/28/10,06/01/10,$337,$202,2,$405
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-350-W,Yellow,06/21/10,06/01/10,"$1,701","$1,021",3,"$3,062"
Southwest,Advanced Bike Components,Accessories,Cleaners,Bike Wash,,06/08/10,06/01/10,$8,$5,5,$24
Southwest,Advanced Bike Components,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,06/13/10,06/01/10,$50,$30,8,$240
Southwest,Advanced Bike Components,Accessories,Bike Racks,Hitch Rack - 4-Bike,,06/01/10,06/01/10,$120,$72,10,$720
Southwest,Advanced Bike Components,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,06/05/10,06/01/10,$54,$32,7,$227
Southwest,Advanced Bike Components,Components,Road Frames,ML Road Frame-W,Yellow,06/09/10,06/01/10,$595,$357,2,$714
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-550-W,Yellow,06/08/10,06/01/10,"$1,120",$672,1,$672
Southwest,Advanced Bike Components,Clothing,Vests,Classic Vest,Blue,06/06/10,06/01/10,$64,$35,17,$594
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-350-W,Yellow,06/19/10,06/01/10,"$1,701","$1,021",5,"$5,103"
Southwest,Advanced Bike Components,Clothing,Gloves,Half-Finger Gloves,Black,06/11/10,06/01/10,$24,$15,5,$73
Southwest,Advanced Bike Components,Components,Road Frames,ML Road Frame-W,Yellow,06/02/10,06/01/10,$595,$357,1,$357
Southwest,Advanced Bike Components,Accessories,Helmets,Sport-100,Red,06/25/10,06/01/10,$35,$21,7,$147
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-550-W,Yellow,06/30/10,06/01/10,"$1,120",$672,2,"$1,345"
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-750,Black,06/01/10,06/01/10,$540,$324,5,"$1,620"
Southwest,Advanced Bike Components,Components,Pedals,HL Road Pedal,Silver/Black,06/22/10,06/01/10,$81,$49,1,$49
Southwest,Advanced Bike Components,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,06/28/10,06/01/10,$50,$30,3,$90
Southwest,Advanced Bike Components,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,06/10/10,06/01/10,$50,$30,5,$150
Southwest,Advanced Bike Components,Components,Road Frames,ML Road Frame-W,Yellow,06/10/10,06/01/10,$595,$357,3,"$1,071"
Southwest,Advanced Bike Components,Components,Road Frames,LL Road Frame,Black,06/11/10,06/01/10,$337,$202,1,$202
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-350-W,Yellow,06/02/10,06/01/10,"$1,701","$1,021",5,"$5,103"
Southwest,Advanced Bike Components,Accessories,Helmets,Sport-100,Black,06/28/10,06/01/10,$35,$21,8,$168
Southwest,Advanced Bike Components,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,06/27/10,06/01/10,$54,$31,12,$376
Southwest,Advanced Bike Components,Clothing,Caps,Cycling Cap,Multi,06/13/10,06/01/10,$9,$5,12,$63
Southwest,Advanced Bike Components,Accessories,Helmets,Sport-100,Blue,06/04/10,06/01/10,$35,$20,13,$264
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-750,Black,06/22/10,06/01/10,$540,$324,3,$972
Southwest,Advanced Bike Components,Bikes,Road Bikes,Road-250,Black,06/16/10,06/01/10,"$2,443","$1,466",1,"$1,466"
Southwest,Advanced Bike Components,Clothing,Gloves,Half-Finger Gloves,Black,06/24/10,06/01/10,$24,$15,2,$29
Southwest,Advanced Bike Components,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,06/14/10,06/01/10,$54,$32,5,$162
Southwest,Advanced Bike Components,Clothing,Vests,Classic Vest,Blue,06/04/10,06/01/10,$64,$38,3,$114
Southwest,Advanced Bike Components,Components,Pedals,ML Road Pedal,Silver/Black,06/27/10,06/01/10,$62,$37,2,$75
Southwest,Advanced Bike Components,Accessories,Hydration Packs,Hydration Pack,Silver,06/18/10,06/01/10,$55,$33,10,$330
Southwest,Advanced Bike Components,Accessories,Bottles and Cages,Water Bottle,,06/14/10,06/01/10,$5,$3,3,$9
Southwest,Metropolitan Sports Supply,Bikes,Road Bikes,Road-750,Black,06/17/10,06/01/10,$540,$324,3,$972
Southwest,Metropolitan Sports Supply,Accessories,Bottles and Cages,Water Bottle,,06/30/10,06/01/10,$5,$3,1,$3
Southwest,Metropolitan Sports Supply,Accessories,Cleaners,Bike Wash,,06/06/10,06/01/10,$8,$5,1,$5
Southwest,Metropolitan Sports Supply,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,06/30/10,06/01/10,$50,$30,6,$180
Southwest,Metropolitan Sports Supply,Clothing,Caps,Cycling Cap,Multi,06/12/10,06/01/10,$9,$5,1,$5
Southwest,Metropolitan Sports Supply,Components,Pedals,HL Road Pedal,Silver/Black,06/13/10,06/01/10,$81,$49,1,$49
Southwest,Metropolitan Sports Supply,Clothing,Socks,Racing Socks,White,06/18/10,06/01/10,$9,$5,2,$11
Southwest,Metropolitan Sports Supply,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,06/28/10,06/01/10,$54,$32,5,$162
Southwest,Metropolitan Sports Supply,Clothing,Socks,Racing Socks,White,06/08/10,06/01/10,$9,$5,10,$54
Southwest,Metropolitan Sports Supply,Bikes,Road Bikes,Road-350-W,Yellow,06/30/10,06/01/10,"$1,701","$1,021",1,"$1,021"
Southwest,Metropolitan Sports Supply,Bikes,Road Bikes,Road-350-W,Yellow,06/01/10,06/01/10,"$1,701","$1,021",4,"$4,082"
Southwest,Metropolitan Sports Supply,Bikes,Road Bikes,Road-750,Black,06/13/10,06/01/10,$540,$324,7,"$2,268"
Southwest,Metropolitan Sports Supply,Accessories,Bike Racks,Hitch Rack - 4-Bike,,06/28/10,06/01/10,$120,$72,2,$144
Southwest,Metropolitan Sports Supply,Components,Pedals,LL Road Pedal,Silver/Black,06/11/10,06/01/10,$40,$24,2,$49
Southwest,Aerobic Exercise Company,Components,Pedals,HL Road Pedal,Silver/Black,06/20/10,06/01/10,$81,$49,1,$49
Southwest,Aerobic Exercise Company,Components,Pedals,ML Road Pedal,Silver/Black,07/01/10,06/01/10,$62,$37,3,$112
Southwest,Aerobic Exercise Company,Components,Pedals,LL Road Pedal,Silver/Black,06/16/10,06/01/10,$40,$24,4,$97
Southwest,Aerobic Exercise Company,Components,Road Frames,LL Road Frame,Black,06/25/10,06/01/10,$337,$202,2,$405
Southwest,Aerobic Exercise Company,Components,Road Frames,ML Road Frame-W,Yellow,06/27/10,06/01/10,$595,$357,3,"$1,071"
Northwest,Central Discount Store,Accessories,Bike Racks,Hitch Rack - 4-Bike,,06/03/10,06/01/10,$120,$72,2,$144
Northwest,Central Discount Store,Clothing,Shorts,Women's Mountain Shorts,Black,06/30/10,06/01/10,$70,$42,6,$252
Northwest,Central Discount Store,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,06/20/10,06/01/10,$54,$32,4,$130
Northwest,Central Discount Store,Clothing,Shorts,Women's Mountain Shorts,Black,06/10/10,06/01/10,$70,$42,2,$84
Northwest,Central Discount Store,Accessories,Bottles and Cages,Water Bottle,,06/08/10,06/01/10,$5,$3,3,$9
Southwest,Chic Department Stores,Bikes,Mountain Bikes,Mountain-500,Silver,06/30/10,06/01/10,$565,$113,3,$339
Southwest,Chic Department Stores,Components,Chains,Chain,Silver,06/04/10,06/01/10,$20,$12,3,$36
Southwest,Chic Department Stores,Bikes,Mountain Bikes,Mountain-500,Silver,06/07/10,06/01/10,$565,$113,1,$113
