,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity
15074,32.8,33.0,1816.0,768.0,316.0,4.5662,150300.0,<1H OCEAN
15075,32.8,29.0,2045.0,912.0,368.0,3.0189,144100.0,<1H OCEAN
15076,32.81,25.0,4436.0,1997.0,738.0,4.2386,201000.0,<1H OCEAN
15077,32.81,18.0,10968.0,4439.0,1501.0,6.2787,250000.0,<1H OCEAN
15078,32.83,23.0,149.0,101.0,34.0,2.6458,112500.0,<1H OCEAN
15079,32.81,19.0,1573.0,844.0,414.0,2.1422,125000.0,<1H OCEAN
15080,32.8,15.0,3927.0,2204.0,977.0,2.4367,111400.0,<1H OCEAN
15081,32.81,22.0,4266.0,2766.0,985.0,2.8175,135200.0,<1H OCEAN
15082,32.8,28.0,3042.0,1964.0,703.0,2.4141,137500.0,<1H OCEAN
15083,32.8,19.0,4574.0,3045.0,1057.0,2.065,124100.0,<1H OCEAN
15084,32.8,25.0,3421.0,1681.0,742.0,3.3689999999999998,134400.0,<1H OCEAN
15085,32.82,34.0,1765.0,772.0,282.0,5.0118,165300.0,<1H OCEAN
15086,32.81,23.0,2668.0,1510.0,524.0,3.3669,158900.0,<1H OCEAN
15087,32.82,26.0,4129.0,1820.0,718.0,4.2586,171000.0,<1H OCEAN
15088,32.81,22.0,4331.0,1952.0,654.0,5.4834,232000.0,<1H OCEAN
15089,32.8,33.0,1518.0,857.0,272.0,3.5586,160400.0,<1H OCEAN
15090,32.81,17.0,1312.0,836.0,337.0,1.6686,112500.0,<1H OCEAN
15091,32.8,19.0,1867.0,1219.0,468.0,2.0685,130000.0,<1H OCEAN
15092,32.81,18.0,2447.0,1573.0,472.0,2.6429,125400.0,<1H OCEAN
15093,32.82,19.0,5308.0,2852.0,1092.0,2.9161,135700.0,<1H OCEAN
15094,32.82,12.0,5535.0,3112.0,1262.0,2.5949,108300.0,<1H OCEAN
15095,32.81,31.0,1277.0,698.0,237.0,3.1106,147700.0,<1H OCEAN
15096,32.81,8.0,2378.0,1410.0,623.0,2.9097,152500.0,<1H OCEAN
15097,32.82,35.0,1737.0,826.0,294.0,3.2411,159200.0,<1H OCEAN
15098,32.81,8.0,2517.0,1686.0,613.0,2.136,143500.0,<1H OCEAN
15099,32.81,15.0,2619.0,1513.0,537.0,2.543,100000.0,<1H OCEAN
15100,32.82,18.0,3038.0,1904.0,595.0,3.8024,144900.0,<1H OCEAN
15101,32.83,17.0,6659.0,3183.0,1378.0,2.949,117300.0,<1H OCEAN
15102,32.83,20.0,6696.0,3687.0,1291.0,3.1979,154600.0,<1H OCEAN
15103,32.85,32.0,5211.0,3025.0,948.0,4.0931,134200.0,<1H OCEAN
15104,32.85,12.0,3570.0,3321.0,666.0,4.0882,134500.0,<1H OCEAN
15105,32.83,17.0,15401.0,7302.0,3176.0,3.3067,121900.0,<1H OCEAN
15106,32.84,23.0,1951.0,901.0,378.0,3.1023,143300.0,<1H OCEAN
15107,32.84,17.0,4013.0,2263.0,661.0,5.131,148300.0,<1H OCEAN
15108,32.85,11.0,9724.0,5247.0,1777.0,4.1716,166100.0,<1H OCEAN
15109,32.86,14.0,3064.0,1681.0,503.0,4.4347,160300.0,<1H OCEAN
15110,32.87,17.0,4713.0,2531.0,723.0,4.8286,158500.0,<1H OCEAN
15111,32.88,12.0,7320.0,4048.0,1249.0,4.3952,151700.0,<1H OCEAN
15112,32.86,19.0,2121.0,1236.0,353.0,4.7717,153200.0,<1H OCEAN
15113,32.86,16.0,7718.0,4383.0,1394.0,4.0693,146400.0,<1H OCEAN
15114,32.87,18.0,11544.0,6296.0,1923.0,4.4904,150400.0,<1H OCEAN
15115,32.85,23.0,2592.0,1401.0,431.0,5.4903,151400.0,<1H OCEAN
15116,32.85,24.0,1888.0,950.0,319.0,5.282,140800.0,<1H OCEAN
15117,32.83,14.0,12517.0,6389.0,2333.0,3.3081,168700.0,<1H OCEAN
15118,32.84,31.0,1307.0,752.0,231.0,3.4286,129400.0,<1H OCEAN
15119,32.85,15.0,3273.0,1872.0,842.0,2.5388,119000.0,<1H OCEAN
15120,32.85,5.0,4116.0,2770.0,905.0,3.1142,150000.0,<1H OCEAN
15121,32.85,31.0,1293.0,599.0,228.0,4.7578,161000.0,<1H OCEAN
15122,32.84,32.0,1607.0,778.0,262.0,4.5278,166300.0,<1H OCEAN
15123,32.83,38.0,1701.0,872.0,304.0,3.7831,147800.0,<1H OCEAN
15124,32.86,9.0,3049.0,1527.0,515.0,5.0733,196600.0,<1H OCEAN
15125,32.87,17.0,5799.0,2630.0,843.0,5.0524,285400.0,<1H OCEAN
15126,32.86,16.0,2502.0,1211.0,494.0,3.2516,202100.0,<1H OCEAN
15127,32.85,16.0,1743.0,652.0,322.0,2.8906,158300.0,<1H OCEAN
15128,32.87,14.0,3048.0,1690.0,576.0,4.3818,147100.0,<1H OCEAN
15129,32.86,10.0,3699.0,2310.0,759.0,2.5365,139500.0,<1H OCEAN
15130,32.86,15.0,3153.0,1633.0,527.0,3.6898,131000.0,<1H OCEAN
15131,32.86,11.0,2204.0,1472.0,497.0,2.3693,127000.0,<1H OCEAN
15132,32.83,19.0,3038.0,1463.0,509.0,3.944,172500.0,<1H OCEAN
15133,32.83,21.0,1283.0,684.0,289.0,2.3203,163500.0,<1H OCEAN
15134,32.82,17.0,2492.0,1278.0,439.0,2.8875,155700.0,<1H OCEAN
15135,32.85,23.0,1378.0,767.0,266.0,4.0625,145000.0,<1H OCEAN
15136,32.84,16.0,4675.0,2188.0,817.0,4.6674,178000.0,<1H OCEAN
15137,32.83,16.0,5203.0,2515.0,862.0,4.105,174400.0,<1H OCEAN
15138,32.82,16.0,2784.0,1458.0,465.0,4.0048,184600.0,<1H OCEAN
15139,32.85,21.0,4152.0,2255.0,697.0,4.5096,159500.0,<1H OCEAN
15140,32.85,15.0,3560.0,1757.0,574.0,5.1185,185300.0,<1H OCEAN
15141,32.84,18.0,3612.0,1864.0,713.0,2.7069,153800.0,<1H OCEAN
15142,32.82,18.0,2515.0,1442.0,449.0,5.0201,154400.0,<1H OCEAN
15143,32.84,18.0,4215.0,2104.0,773.0,4.0873,146900.0,<1H OCEAN
15144,32.82,14.0,1978.0,1085.0,387.0,3.8073,170100.0,<1H OCEAN
15145,32.9,16.0,3047.0,1507.0,499.0,5.3008,186500.0,<1H OCEAN
15146,32.89,24.0,2541.0,1078.0,372.0,5.2542,227800.0,<1H OCEAN
15147,32.87,24.0,2824.0,1480.0,471.0,5.2614,177200.0,<1H OCEAN
15148,32.87,17.0,3722.0,1561.0,604.0,3.6027,211900.0,<1H OCEAN
15149,32.9,19.0,3090.0,1621.0,520.0,4.0806,189200.0,<1H OCEAN
15150,32.92,20.0,1066.0,536.0,173.0,3.1607,119300.0,<1H OCEAN
15151,33.01,19.0,3558.0,1439.0,578.0,4.625,211100.0,<1H OCEAN
15152,33.01,17.0,3430.0,1468.0,433.0,10.6186,429300.0,<1H OCEAN
15153,33.01,28.0,922.0,314.0,97.0,8.4721,342300.0,<1H OCEAN
15154,33.0,6.0,6139.0,2693.0,770.0,7.7569,387400.0,<1H OCEAN
15155,32.99,6.0,9518.0,4413.0,1275.0,6.6012,314900.0,<1H OCEAN
15156,32.98,16.0,1332.0,640.0,193.0,6.0226,192900.0,<1H OCEAN
15157,32.99,16.0,1306.0,713.0,222.0,6.2683,180700.0,<1H OCEAN
15158,32.97,17.0,9911.0,4763.0,1414.0,5.5882,194300.0,<1H OCEAN
15159,32.96,18.0,3593.0,1992.0,626.0,4.8295,165800.0,<1H OCEAN
15160,32.97,13.0,6711.0,3683.0,1220.0,4.5746,175700.0,<1H OCEAN
15161,32.97,16.0,3936.0,1935.0,659.0,4.5625,231200.0,<1H OCEAN
15162,32.96,16.0,3424.0,1940.0,645.0,4.121,182100.0,<1H OCEAN
15163,32.96,17.0,5509.0,2748.0,817.0,4.8854,181300.0,<1H OCEAN
15164,32.95,25.0,1909.0,1043.0,322.0,3.7784,160100.0,<1H OCEAN
15165,32.95,19.0,4500.0,2456.0,782.0,4.5032,168900.0,<1H OCEAN
15166,32.95,17.0,3039.0,1297.0,552.0,3.9531,178600.0,<1H OCEAN
15167,32.95,17.0,4814.0,3013.0,1078.0,3.2369,167800.0,<1H OCEAN
15168,33.02,24.0,830.0,279.0,196.0,1.9176,121100.0,<1H OCEAN
15169,33.01,24.0,2618.0,726.0,443.0,3.5192,159100.0,<1H OCEAN
15170,33.01,25.0,2120.0,588.0,359.0,3.1187,169400.0,<1H OCEAN
15171,33.02,17.0,2863.0,715.0,467.0,2.6048,148200.0,<1H OCEAN
15172,33.04,17.0,1785.0,667.0,277.0,5.7382,278000.0,<1H OCEAN
15173,33.03,23.0,2023.0,678.0,340.0,7.0913,265400.0,<1H OCEAN
15174,33.03,14.0,6665.0,2026.0,1001.0,5.09,268500.0,<1H OCEAN
15175,33.03,15.0,1095.0,361.0,176.0,6.8099,328200.0,<1H OCEAN
15176,33.03,10.0,2296.0,818.0,405.0,4.3424,160600.0,<1H OCEAN
15177,33.04,4.0,2271.0,926.0,391.0,3.6437,210100.0,<1H OCEAN
15178,33.03,15.0,3023.0,1283.0,559.0,3.3724,137900.0,<1H OCEAN
15179,33.03,17.0,987.0,463.0,152.0,5.8747,229300.0,<1H OCEAN
15180,33.03,18.0,1339.0,761.0,290.0,5.3074,137200.0,<1H OCEAN
15181,33.03,17.0,2786.0,1228.0,396.0,6.4211,220700.0,<1H OCEAN
15182,33.04,10.0,2577.0,1193.0,365.0,6.53,264100.0,<1H OCEAN
15183,33.02,4.0,15029.0,5613.0,1696.0,7.2731,450400.0,NEAR OCEAN
15184,32.97,17.0,3167.0,2098.0,828.0,2.4459,85800.0,<1H OCEAN
15185,32.96,7.0,3619.0,1134.0,482.0,4.1279,167600.0,<1H OCEAN
15186,33.05,6.0,7916.0,2741.0,1204.0,5.6436,278600.0,<1H OCEAN
15187,33.04,12.0,1840.0,580.0,234.0,6.7769,400000.0,<1H OCEAN
15188,33.03,14.0,5180.0,1639.0,991.0,4.5,222200.0,<1H OCEAN
15189,33.03,16.0,87.0,32.0,21.0,4.3571,144600.0,<1H OCEAN
15190,33.02,17.0,2635.0,994.0,359.0,5.8966,261500.0,<1H OCEAN
15191,33.02,18.0,917.0,388.0,131.0,6.3517,260100.0,<1H OCEAN
15192,33.04,13.0,4595.0,1643.0,544.0,7.7684,362300.0,<1H OCEAN
15193,33.03,16.0,2852.0,1083.0,448.0,6.3761,296200.0,<1H OCEAN
15194,32.99,8.0,3372.0,1536.0,448.0,8.4284,378300.0,<1H OCEAN
15195,33.01,11.0,1412.0,529.0,166.0,7.7517,500001.0,<1H OCEAN
15196,32.91,9.0,2012.0,802.0,289.0,6.5706,255700.0,<1H OCEAN
15197,32.91,16.0,2005.0,827.0,270.0,7.0546,282200.0,<1H OCEAN
15198,32.9,16.0,1989.0,814.0,291.0,6.2715,255100.0,<1H OCEAN
15199,32.9,16.0,2994.0,1047.0,437.0,5.149,184300.0,<1H OCEAN
15200,32.9,16.0,2043.0,705.0,352.0,4.4766,161500.0,<1H OCEAN
15201,32.91,15.0,1840.0,855.0,241.0,7.5992,310600.0,<1H OCEAN
15202,32.91,16.0,1653.0,690.0,224.0,6.5853,248400.0,<1H OCEAN
15203,32.93,5.0,14944.0,6600.0,2407.0,6.0857,308300.0,<1H OCEAN
15204,32.91,9.0,1547.0,683.0,231.0,7.5604,327900.0,<1H OCEAN
15205,33.01,5.0,5870.0,1917.0,842.0,5.1998,294100.0,<1H OCEAN
15206,33.01,9.0,2470.0,904.0,427.0,4.4219,209200.0,<1H OCEAN
15207,33.0,4.0,6242.0,2211.0,1116.0,4.25,281600.0,<1H OCEAN
15208,33.0,4.0,9153.0,3775.0,1698.0,4.955,241500.0,<1H OCEAN
15209,33.01,5.0,5659.0,2565.0,902.0,6.1949,238700.0,<1H OCEAN
15210,32.99,16.0,2175.0,1037.0,326.0,5.1909,201400.0,<1H OCEAN
15211,32.99,18.0,3215.0,1618.0,509.0,4.6028,216800.0,<1H OCEAN
15212,32.98,23.0,1125.0,687.0,308.0,2.3182,268800.0,<1H OCEAN
15213,32.96,16.0,3050.0,1444.0,512.0,5.2463,156300.0,<1H OCEAN
15214,32.97,9.0,1531.0,850.0,240.0,6.0862,263600.0,<1H OCEAN
15215,33.0,5.0,15502.0,7417.0,2358.0,5.9094,261100.0,<1H OCEAN
15216,32.95,11.0,4694.0,2223.0,783.0,4.9485,231800.0,<1H OCEAN
15217,32.95,8.0,3670.0,1723.0,592.0,6.3542,218100.0,<1H OCEAN
15218,32.96,15.0,2869.0,1526.0,402.0,6.0175,238300.0,<1H OCEAN
15219,32.95,4.0,9018.0,4438.0,1498.0,4.988,263700.0,<1H OCEAN
15220,32.97,3.0,17466.0,7644.0,2895.0,5.4584,246500.0,<1H OCEAN
15221,32.97,17.0,4754.0,2412.0,832.0,4.3548,192300.0,<1H OCEAN
15222,33.06,6.0,9859.0,4194.0,1401.0,6.439,296200.0,NEAR OCEAN
15223,33.05,16.0,2794.0,1387.0,442.0,4.3286,213400.0,NEAR OCEAN
15224,33.05,14.0,2323.0,1057.0,372.0,6.2513,240900.0,NEAR OCEAN
15225,33.06,11.0,2660.0,1226.0,366.0,7.6832,319800.0,NEAR OCEAN
15226,33.05,15.0,3029.0,1559.0,546.0,5.3129,169200.0,NEAR OCEAN
15227,33.05,11.0,5827.0,2588.0,842.0,6.4027,344200.0,NEAR OCEAN
15228,33.07,5.0,10394.0,4496.0,1553.0,5.9289,411300.0,NEAR OCEAN
15229,33.06,16.0,1988.0,770.0,252.0,5.8661,404500.0,NEAR OCEAN
15230,33.03,20.0,3370.0,1020.0,408.0,11.0911,500001.0,NEAR OCEAN
15231,33.02,15.0,3540.0,1364.0,425.0,13.6623,500001.0,NEAR OCEAN
15232,33.02,26.0,3194.0,1032.0,406.0,10.156,500001.0,NEAR OCEAN
15233,33.01,18.0,3961.0,1541.0,470.0,11.1118,500001.0,NEAR OCEAN
15234,32.97,25.0,2582.0,1088.0,471.0,6.4651,500001.0,NEAR OCEAN
15235,32.96,36.0,1721.0,710.0,282.0,10.1768,500001.0,NEAR OCEAN
15236,32.95,34.0,1651.0,650.0,271.0,5.6582,500001.0,NEAR OCEAN
15237,32.95,22.0,5484.0,1947.0,1012.0,4.4375,500001.0,NEAR OCEAN
15238,32.96,30.0,1226.0,380.0,151.0,4.2875,500001.0,NEAR OCEAN
15239,33.01,16.0,3892.0,1454.0,524.0,7.7317,396000.0,NEAR OCEAN
15240,33.0,16.0,2512.0,795.0,353.0,7.5975,369100.0,NEAR OCEAN
15241,32.99,17.0,2718.0,1011.0,319.0,15.0001,500001.0,NEAR OCEAN
15242,32.99,10.0,4926.0,1478.0,634.0,7.472,439900.0,NEAR OCEAN
15243,33.0,14.0,2518.0,931.0,414.0,5.8393,485300.0,NEAR OCEAN
15244,33.0,31.0,2695.0,1059.0,451.0,4.7841,393500.0,NEAR OCEAN
15245,33.0,36.0,2426.0,1085.0,420.0,5.1523,387800.0,NEAR OCEAN
15246,33.0,30.0,1631.0,665.0,297.0,6.8443,492500.0,NEAR OCEAN
15247,32.99,16.0,2127.0,1532.0,499.0,2.7348,231300.0,NEAR OCEAN
15248,32.99,21.0,3318.0,1273.0,538.0,5.5922,382100.0,NEAR OCEAN
15249,32.98,12.0,3900.0,1690.0,892.0,4.125,226900.0,NEAR OCEAN
15250,32.98,17.0,2789.0,849.0,345.0,4.1012,244700.0,NEAR OCEAN
15251,32.98,17.0,1853.0,351.0,208.0,5.2742,230700.0,NEAR OCEAN
15252,33.01,29.0,3584.0,1619.0,667.0,4.125,394400.0,NEAR OCEAN
15253,33.02,21.0,2736.0,1251.0,576.0,4.2356,347700.0,NEAR OCEAN
15254,33.02,13.0,5723.0,2450.0,1140.0,4.7179,376700.0,NEAR OCEAN
15255,33.04,18.0,2229.0,1088.0,352.0,6.3525,278300.0,NEAR OCEAN
15256,33.04,16.0,3109.0,1433.0,453.0,6.6319,269600.0,NEAR OCEAN
15257,33.04,13.0,3498.0,1412.0,618.0,3.2119999999999997,147600.0,NEAR OCEAN
15258,33.03,6.0,3416.0,1319.0,467.0,6.9326,324600.0,NEAR OCEAN
15259,33.03,25.0,1787.0,1108.0,311.0,3.9826,215800.0,NEAR OCEAN
15260,33.03,16.0,2240.0,1104.0,416.0,3.5313,148700.0,NEAR OCEAN
15261,33.02,9.0,4632.0,1724.0,685.0,6.3712,369800.0,NEAR OCEAN
15262,33.03,19.0,2899.0,1356.0,512.0,4.87,220900.0,NEAR OCEAN
15263,33.02,21.0,2144.0,928.0,344.0,5.797999999999999,286100.0,NEAR OCEAN
15264,33.05,28.0,1146.0,672.0,292.0,3.1667,300000.0,NEAR OCEAN
15265,33.04,12.0,4459.0,2471.0,888.0,3.5179,252700.0,NEAR OCEAN
15266,33.04,27.0,1839.0,1302.0,404.0,3.55,214600.0,NEAR OCEAN
15267,33.04,30.0,2750.0,1281.0,520.0,4.7333,286900.0,NEAR OCEAN
15268,33.03,31.0,1171.0,603.0,267.0,2.8611,314300.0,NEAR OCEAN
15269,33.07,14.0,2670.0,1034.0,407.0,6.4247,295100.0,NEAR OCEAN
15270,33.08,18.0,3225.0,1463.0,476.0,5.7787,346700.0,NEAR OCEAN
15271,33.08,7.0,2949.0,1335.0,426.0,6.0922,342400.0,NEAR OCEAN
15272,33.06,20.0,2110.0,1008.0,325.0,6.1509,338700.0,NEAR OCEAN
15273,33.06,8.0,4172.0,2585.0,941.0,4.0118,245800.0,NEAR OCEAN
15274,33.06,7.0,3686.0,1612.0,672.0,3.197,367100.0,NEAR OCEAN
15275,33.05,15.0,3333.0,1371.0,737.0,2.9083,122400.0,NEAR OCEAN
15276,33.08,24.0,2628.0,1389.0,520.0,4.0,343200.0,NEAR OCEAN
15277,33.06,17.0,2718.0,815.0,403.0,4.3182,357100.0,NEAR OCEAN
15278,33.07,21.0,2035.0,948.0,467.0,3.2984,369400.0,NEAR OCEAN
15279,33.07,16.0,3147.0,2165.0,690.0,3.5585,284800.0,NEAR OCEAN
15280,33.06,24.0,2171.0,870.0,442.0,3.194,276300.0,NEAR OCEAN
15281,33.06,31.0,2128.0,1049.0,485.0,4.027,290000.0,NEAR OCEAN
15282,33.05,34.0,1797.0,775.0,391.0,3.2308,331300.0,NEAR OCEAN
15283,33.17,11.0,10923.0,4773.0,1858.0,4.0791,281300.0,NEAR OCEAN
15284,33.16,31.0,2851.0,1286.0,467.0,4.5694,243700.0,NEAR OCEAN
15285,33.16,29.0,3559.0,1533.0,545.0,4.0585,245500.0,NEAR OCEAN
15286,33.15,15.0,13245.0,5495.0,2060.0,5.4904,262100.0,NEAR OCEAN
15287,33.12,25.0,2670.0,936.0,461.0,2.7717,354000.0,NEAR OCEAN
15288,33.1,15.0,2392.0,747.0,421.0,3.5341,500001.0,NEAR OCEAN
15289,33.13,4.0,617.0,224.0,105.0,3.9205,183000.0,NEAR OCEAN
15290,33.11,7.0,7974.0,2904.0,1550.0,4.1282,188100.0,NEAR OCEAN
15291,33.12,4.0,1380.0,755.0,286.0,4.7961,168800.0,NEAR OCEAN
15292,33.1,6.0,6091.0,2064.0,957.0,5.1837,259800.0,NEAR OCEAN
15293,33.1,13.0,2644.0,1197.0,399.0,6.5338,267900.0,NEAR OCEAN
15294,33.17,16.0,4595.0,2849.0,1197.0,2.478,185600.0,NEAR OCEAN
15295,33.16,24.0,1006.0,610.0,246.0,2.25,187500.0,NEAR OCEAN
15296,33.15,19.0,5710.0,4163.0,1406.0,3.0306,178500.0,NEAR OCEAN
15297,33.16,22.0,1331.0,580.0,193.0,3.975,500001.0,NEAR OCEAN
15298,33.16,10.0,1684.0,902.0,449.0,3.7891,206300.0,NEAR OCEAN
15299,33.15,17.0,4505.0,2111.0,1062.0,3.3536,283300.0,NEAR OCEAN
15300,33.18,26.0,5550.0,2372.0,1058.0,2.5509,181800.0,NEAR OCEAN
15301,33.18,39.0,1546.0,833.0,308.0,2.8893,185400.0,NEAR OCEAN
15302,33.17,36.0,1977.0,812.0,387.0,3.625,198000.0,NEAR OCEAN
15303,33.17,24.0,2046.0,812.0,367.0,2.3182,500001.0,NEAR OCEAN
15304,33.18,19.0,1931.0,855.0,394.0,2.6979,266700.0,NEAR OCEAN
15305,33.19,23.0,4104.0,4729.0,1187.0,1.8214,173800.0,NEAR OCEAN
15306,33.19,33.0,2205.0,1138.0,439.0,2.8819,208600.0,NEAR OCEAN
15307,33.19,18.0,975.0,650.0,286.0,1.9562,192500.0,NEAR OCEAN
15308,33.19,38.0,861.0,486.0,204.0,4.1875,185000.0,NEAR OCEAN
15309,33.19,35.0,928.0,538.0,248.0,2.4583,197900.0,NEAR OCEAN
15310,33.14,14.0,5039.0,1298.0,696.0,3.2089999999999996,313300.0,NEAR OCEAN
15311,33.19,26.0,4123.0,1703.0,895.0,1.9891,500000.0,NEAR OCEAN
15312,33.2,17.0,1877.0,1288.0,426.0,1.9386,106300.0,NEAR OCEAN
15313,33.2,19.0,928.0,845.0,319.0,1.6318,187500.0,NEAR OCEAN
15314,33.19,17.0,353.0,359.0,118.0,1.5625,162500.0,NEAR OCEAN
15315,33.2,26.0,1427.0,974.0,317.0,1.3903,184400.0,NEAR OCEAN
15316,33.2,19.0,1926.0,1190.0,483.0,1.3269,166100.0,NEAR OCEAN
15317,33.2,19.0,2129.0,1323.0,525.0,2.9539,169900.0,NEAR OCEAN
15318,33.2,26.0,2447.0,1405.0,486.0,3.2917,150800.0,NEAR OCEAN
15319,33.2,23.0,3297.0,1793.0,622.0,2.5754,169700.0,NEAR OCEAN
15320,33.21,24.0,1586.0,912.0,298.0,4.25,150300.0,NEAR OCEAN
15321,33.21,23.0,2062.0,1302.0,379.0,4.0109,145700.0,NEAR OCEAN
15322,33.2,32.0,1251.0,700.0,232.0,3.9875,142900.0,NEAR OCEAN
15323,33.21,12.0,5963.0,3015.0,1124.0,2.7386,216100.0,NEAR OCEAN
15324,33.19,28.0,2823.0,1189.0,433.0,5.1733,198100.0,NEAR OCEAN
15325,33.19,23.0,3546.0,1533.0,518.0,5.276,224500.0,NEAR OCEAN
15326,33.19,15.0,3672.0,1827.0,796.0,2.9716,173600.0,NEAR OCEAN
15327,33.19,19.0,3575.0,1654.0,559.0,5.7409,274100.0,NEAR OCEAN
15328,33.24,5.0,3109.0,1823.0,578.0,3.1875,153800.0,<1H OCEAN
15329,33.23,13.0,3619.0,1759.0,806.0,2.765,98500.0,<1H OCEAN
15330,33.23,24.0,2580.0,982.0,569.0,1.6402,169300.0,NEAR OCEAN
15331,33.24,6.0,1580.0,792.0,265.0,4.0469,162400.0,<1H OCEAN
15332,33.22,15.0,4784.0,1810.0,986.0,2.4375,108900.0,NEAR OCEAN
15333,33.22,21.0,2868.0,855.0,559.0,2.7846,91200.0,NEAR OCEAN
15334,33.22,16.0,1057.0,316.0,221.0,2.7417,91700.0,NEAR OCEAN
15335,33.21,17.0,1246.0,424.0,288.0,2.2882,85800.0,NEAR OCEAN
15336,33.22,4.0,14960.0,6666.0,2612.0,3.7568,184100.0,NEAR OCEAN
15337,33.19,11.0,20944.0,8738.0,3441.0,4.3762,215500.0,NEAR OCEAN
15338,33.2,16.0,2150.0,1428.0,407.0,2.4754,157300.0,NEAR OCEAN
15339,33.18,16.0,1835.0,599.0,399.0,2.0147,87700.0,NEAR OCEAN
15340,33.19,18.0,6235.0,4127.0,1162.0,3.0704,151600.0,NEAR OCEAN
15341,33.2,20.0,4835.0,2983.0,834.0,4.3428,152100.0,NEAR OCEAN
15342,33.22,35.0,2204.0,1435.0,462.0,3.676,125600.0,NEAR OCEAN
15343,33.23,4.0,1837.0,934.0,277.0,3.8958,189800.0,NEAR OCEAN
15344,33.21,18.0,2971.0,2051.0,493.0,2.675,117100.0,NEAR OCEAN
15345,33.21,31.0,1502.0,1514.0,342.0,2.6442,103300.0,NEAR OCEAN
15346,33.2,29.0,1315.0,1425.0,306.0,2.0272,99600.0,NEAR OCEAN
15347,33.28,13.0,6131.0,4049.0,940.0,3.8156,150700.0,<1H OCEAN
15348,33.3,14.0,2513.0,1151.0,357.0,6.3054,359000.0,<1H OCEAN
15349,33.26,9.0,4609.0,2582.0,746.0,4.3429,173900.0,<1H OCEAN
15350,33.26,23.0,1678.0,1227.0,264.0,4.1713,133800.0,<1H OCEAN
15351,33.25,22.0,2329.0,1456.0,381.0,3.7933,131000.0,<1H OCEAN
15352,33.25,14.0,3483.0,2140.0,687.0,3.125,102300.0,<1H OCEAN
15353,33.25,13.0,3075.0,1843.0,674.0,2.8558,97100.0,<1H OCEAN
15354,33.25,7.0,2499.0,1314.0,398.0,4.85,186900.0,<1H OCEAN
15355,33.25,7.0,8206.0,4399.0,1423.0,3.6301,170900.0,<1H OCEAN
15356,33.23,11.0,3737.0,2212.0,727.0,3.1062,141000.0,NEAR OCEAN
15357,33.23,15.0,2919.0,1130.0,579.0,2.5872,155600.0,NEAR OCEAN
15358,33.23,15.0,1905.0,1258.0,388.0,3.33,127900.0,NEAR OCEAN
15359,33.24,13.0,4543.0,2298.0,870.0,2.9386,143400.0,NEAR OCEAN
15360,33.35,14.0,25135.0,35682.0,4769.0,2.5729,134400.0,<1H OCEAN
15361,33.34,17.0,2866.0,1354.0,431.0,4.5764,257300.0,<1H OCEAN
15362,33.36,16.0,3165.0,1351.0,452.0,4.605,263300.0,<1H OCEAN
15363,33.31,12.0,2924.0,1193.0,394.0,6.2475,331300.0,<1H OCEAN
15364,33.34,10.0,5294.0,2312.0,810.0,5.4563,325700.0,<1H OCEAN
15365,33.34,15.0,3310.0,1104.0,460.0,6.1009,314400.0,<1H OCEAN
15366,33.34,15.0,3313.0,1022.0,564.0,2.7986,189900.0,<1H OCEAN
15367,33.29,12.0,6358.0,2778.0,1020.0,4.0357,295900.0,<1H OCEAN
15368,33.28,16.0,1921.0,862.0,280.0,5.1786,376800.0,<1H OCEAN
15369,33.38,16.0,3536.0,2007.0,687.0,3.0,146700.0,<1H OCEAN
15370,33.4,16.0,2704.0,1322.0,424.0,3.7857,227000.0,<1H OCEAN
15371,33.38,18.0,3339.0,1727.0,652.0,2.8393,173200.0,<1H OCEAN
15372,33.38,16.0,2792.0,1696.0,516.0,3.668,171200.0,<1H OCEAN
15373,33.38,17.0,1614.0,1031.0,389.0,2.0956,134400.0,<1H OCEAN
15374,33.39,22.0,2699.0,1425.0,491.0,2.375,137300.0,<1H OCEAN
15375,33.37,7.0,2221.0,1440.0,501.0,2.2368,154600.0,<1H OCEAN
15376,33.37,8.0,1755.0,1687.0,511.0,1.995,146900.0,<1H OCEAN
15377,33.37,14.0,4687.0,2436.0,779.0,4.5391,180900.0,<1H OCEAN
15378,33.36,11.0,2786.0,1250.0,450.0,4.5,222600.0,<1H OCEAN
15379,33.36,6.0,3725.0,2833.0,915.0,2.3214,247000.0,<1H OCEAN
15380,33.46,14.0,1902.0,848.0,304.0,5.5395,273300.0,<1H OCEAN
15381,33.41,16.0,3031.0,1301.0,518.0,4.0882,296100.0,<1H OCEAN
15382,33.39,17.0,2889.0,1931.0,510.0,3.8547,208300.0,<1H OCEAN
15383,33.38,14.0,5392.0,2350.0,810.0,5.0507,291500.0,<1H OCEAN
15384,33.36,19.0,3518.0,2091.0,610.0,3.2614,168800.0,<1H OCEAN
15385,33.31,16.0,2921.0,1838.0,540.0,2.2393,117000.0,<1H OCEAN
15386,33.32,14.0,1088.0,601.0,193.0,3.8438,243800.0,<1H OCEAN
15387,33.29,17.0,1800.0,891.0,281.0,7.0177,267600.0,<1H OCEAN
15388,33.26,14.0,3103.0,1704.0,539.0,3.7644,264700.0,<1H OCEAN
15389,33.27,11.0,3016.0,1727.0,541.0,4.9375,232800.0,<1H OCEAN
